bucket	token	count	guess	guesses	reason	source	record_id	lemma	field	translation
candidate_spelling	lavarsela	1	lavables	lavables, lavares, lavársela	lavarsela -> lavables	2021 Wimmer	2021-wimmer:012529	cuaatequia	Traducción (es)	v.t. tē-., lavarle la cabeza a alguien, bautizarlo, echarle agua en la cabeza. / v.refl., echarse agua en la cabeza, lavarse. / v.refl., echar agua sobre la cabeza, o lavarsela, o baptizarse
candidate_spelling	lavavan	1	lavaban	lavaban, lavaran, lavarán	lavavan -> lavaban	1780 ? Bnf_361	1780-bnf-361:010169	itzpacalatl	Traducción	agua con que lavavan los perdenales, que era como cuchillos con que sacrificaban los hombres, ante los ídolos, la cual agua tenían en lugar de agua bendita, y mucha veneración
candidate_spelling	lazaos	1	lazos	lazos, lazados, alzaos, lazas, lazamos, lazaros	lazaos -> lazos	1780 ? Bnf_361	1780-bnf-361:026352	tlamecahuilli	Traducción	enlazado con lazaos
candidate_spelling	lechonear	1	lechera	lechera, lechona, lechones, lechonas, lechucera	lechonear -> lechera	153? Trilingüe	153-trilingue:002608	chichitia ^	Traducción	lechonear
candidate_spelling	leno	1	Geno	Geno, leo, leño, lleno, seno, pleno	leno -> Geno	1780 ? Bnf_361	1780-bnf-361:005331	yectia	Traducción	mondar algo como garbanzos, o arroz. ahechar o limpiar, zarandear; quitar graznar: remendar; aventar trigo, o cosa semejante; espadar leno, y limpiar algo
candidate_spelling	leua	1	leus	leus, leja, leu, lea, lesa, lema	leua -> leus	1571 Molina 2	1571-molina-2:022940	tlamamalli	Traducción	cosa barrenada, o la carga que leua a cuestas el tameme
candidate_spelling	leuantados	1	levantados	levantados	leuantados -> levantados	1571 Molina 2	1571-molina-2:013030	moquetztimani	Traducción	estar muchos leuantados en pie
candidate_spelling	leuantan	1	levantan	levantan	leuantan -> levantan	1571 Molina 2	1571-molina-2:013727	necemehualiztli	Traducción	levantamiento de los que a una y juntamente se leuantan de dormir
candidate_spelling	leuantandose	1	levantándose	levantándose	leuantandose -> levantándose	1571 Molina 2	1571-molina-2:014491	nequetzaliztica	Traducción	leuantandose. s. de su lugar, o de donde estaba
candidate_spelling	leuantar	1	levantar	levantar	leuantar -> levantar	2021 Wimmer	2021-wimmer:001421	tlatolehuia	Traducción (es)	v.t. tē-., dar falso testimonio contra alguien, calumniarlo, insultarlo. / v.t. tē-., leuantar falso testimonio
candidate_spelling	leuantarle	1	levantare	levantare, levantaré	leuantarle -> levantare	1571 Molina 2	1571-molina-2:016639	piquia	Traducción	calumniar a otro, o leuantarle algún testimonio
candidate_spelling	leuantándo	1	levantado	levantado, levantando	leuantándo -> levantado	1571 Molina 1	1571-molina-1:010342	cuecuelotiuh	Traducción	andar sin reposo del cuerpo, alzando y leuantándo la cabeza y los hombros, como loco
candidate_spelling	leuar	1	legar	legar, levar, leudar	leuar -> legar	1547 Olmos_G	1547-olmos-g:000443	itqui	Traducción	leuar algo
candidate_spelling	leucena	1	Lucena	Lucena	leucena -> Lucena	2021 Wimmer	2021-wimmer:016382	huaxin	Traducción (es)	leucena comestible
candidate_spelling	leuánta	1	levanta	levanta	leuánta -> levanta	1571 Molina 2	1571-molina-2:013938	neehualiztli	Traducción	levantamiento de que se leuánta de dormir
candidate_spelling	levantameinto	1	levantamiento	levantamiento	levantameinto -> levantamiento	1780 ? Bnf_361	1780-bnf-361:018969	tehuicpa ehualiztli	Traducción	levantameinto contra otro
candidate_spelling	leyble	1	leíble	leíble	leyble -> leíble	1571 Molina 1	1571-molina-1:012072	huelpohualoni	Traducción	leyble cosa que se puede leer
candidate_spelling	leóm	1	león	león	leóm -> león	1598 Tezozomoc	1598-tezozomoc:001478	tecuanehuatl	Traducción	cuero de tigre o leóm / pellexo de animal bravo *ap
candidate_spelling	lguno	1	alguno	alguno, lugano, Lugo, Lugano	lguno -> alguno	1780 ? Bnf_361	1780-bnf-361:021889	tetlapaloani	Traducción	saludador de lguno; visitador por ir a ver
candidate_spelling	liane	1	liana	liana, lañe, lían, líame, líate, liase	liane -> liana	2021 Wimmer	2021-wimmer:032350	temecatl	Traducción (es)	liane dura
candidate_spelling	libianos	1	libia	libia, livianos, Libia	libianos -> libia	1780 ? Bnf_361	1780-bnf-361:006602	chichi	Traducción	pulmones o libianos
candidate_spelling	libram	1	libran	libran, libras, librar, libra, librad, libar	libram -> libran	1780 ? Bnf_361	1780-bnf-361:021968	tetlatlacollazaliztli	Traducción	libram(ien(to de servidumbre
candidate_spelling	libranse	1	libran	libran, librase	libranse -> libran	1571 Molina 2	1571-molina-2:014111	nemaquixtilo	Traducción	libranse, o sálvanse todos
candidate_spelling	liciado	1	licuado	licuado, lisiado, lidiado, licitado, ciliado	liciado -> licuado	1780 ? Bnf_361	1780-bnf-361:025318	tlaitlacolli	Traducción	liciado o dañado
candidate_spelling	licua	1	licia	licia, Licia, licra, lucia, licuar, licué	licua -> licia	2021 Wimmer	2021-wimmer:027573	atiyani	Traducción (es)	que se derrite, se licua
candidate_spelling	lidar	1	líder	líder, ligar, lidiar, limar, liar, lijar	lidar -> líder	1780 ? Bnf_361	1780-bnf-361:024920	tlahuelcuitia	Traducción	lidar en trance de armas
candidate_spelling	liendresa	1	linderas	linderas, liendres a	liendresa -> linderas	1571 Molina 2	1571-molina-2:016426	acelana	Traducción	espulgar o quitar liendresa otro
candidate_spelling	lienta	1	sienta	sienta, lenta, clienta, tienta, alienta, mienta	lienta -> sienta	1571 Molina 2	1571-molina-2:007359	cuechahuac	Traducción	cosa lienta y humida
candidate_spelling	liezos	1	lienzos	lienzos, liemos, lizos	liezos -> lienzos	17?? Bnf_362	17-bnf-362:005129	canactic	Traducción	delgada cosa, esto es por liezos o cosas anchas
candidate_spelling	life	1	lifte	lifte, file, like, lije, lime, libe	life -> lifte	2021 Wimmer	2021-wimmer:025521	nemilizcuepa	Traducción (es)	v.t. life., corregir, cambiar de vida
candidate_spelling	ligeram	1	ligeras	ligeras, ligera, ligare, ligares, ligaren, literam	ligeram -> ligeras	1780 ? Bnf_361	1780-bnf-361:016573	paina	Traducción	correr ligeram(en)te
candidate_spelling	linday	1	linda	linda, lindas, lindar, lindan, linda y	linday -> linda	1571 Molina 2	1571-molina-2:008523	huelnexiliztica	Traducción	linday graciosamente con buen parecer, o con hermosa vista
candidate_spelling	linger	1	linier	linier, Klinger	linger -> linier	2021 Wimmer	2021-wimmer:016463	huecauhti	Traducción (es)	v.i., linger
candidate_spelling	lingua	1	lengua	lengua, linguae	lingua -> lengua	1547 Olmos_V ?	1547-olmos-v:001269	nenepilhuia	Traducción	hacer señas lingua
candidate_spelling	linpiaduras	1	limpiaduras	limpiaduras	linpiaduras -> limpiaduras	1780 ? Bnf_361	1780-bnf-361:025368	tlaixcoehua	Traducción	linpiaduras
candidate_spelling	linpiar	1	limpiar	limpiar	linpiar -> limpiar	1547 Olmos_V ?	1547-olmos-v:000289	yacapopohua	Traducción	linpiar narices
candidate_spelling	linpio	1	limpio	limpio, limpió	linpio -> limpio	1547 Olmos_V ?	1547-olmos-v:000083	catzahua	Traducción	ensuciar lo linpio
candidate_spelling	lisear	1	listar	listar, linear, lisiar, sisear, lisura	lisear -> listar	1780 ? Bnf_361	1780-bnf-361:009945	itlacoa	Traducción	lisear, o dañar
candidate_spelling	lisión	1	misión	misión, lesión, visión, listón, fisión, lisió	lisión -> misión	153? Trilingüe	153-trilingue:008586	tecuanchihualiztli	Traducción	lisión de esta manera
candidate_spelling	lisongeándo	1	lisonjeando	lisonjeando	lisongeándo -> lisonjeando	1571 Molina 2	1571-molina-2:017634	techachamahualiztica	Traducción	lisongeándo, o con lisonja
candidate_spelling	listening	1	listines	listines	listening -> listines	2021 Wimmer	2021-wimmer:037100	tlacaqui	Traducción (es)	v.i., escucha, oye, mantiene audiencia. / v.i., oir o listening o tener audiencia
candidate_spelling	literañ	1	literal	literal, liberan, literas, litera, litterae, literam	literañ -> literal	1580 Sahagún/Máynez	1580-sahagun-maynez:000769	cozolli	Traducción	cuna, lópez austin y garcía quintana advierten que es más probable que sea zozolli con el significado literañ de « la basura »
candidate_spelling	litta	1	lifta	lifta, lista	litta -> lifta	2021 Wimmer	2021-wimmer:038849	tlahyelitta	Traducción (es)	cf. tlahëlitta
candidate_spelling	liuianas	1	livianas	livianas	liuianas -> livianas	1571 Molina 2	1571-molina-2:012909	momoloca	Traducción	burbujear el agua, o levantarse grán polvo de cosas secas y liuianas así como harina cal, o de cosas semejantes
candidate_spelling	llamal	1	llamar	llamar, llama, llamas, llaman, llamad	llamal -> llamar	1547 Olmos_V ?	1547-olmos-v:000211	tzotzona	Traducción	llamal golpeando
candidate_spelling	llamalas	1	llamadas	llamadas, llamaras, llamabas, llamarás	llamalas -> llamadas	1629 Alarcón	1629-alarcon:000980	naucan tzontecome	Traducción	venas (llamalas las de las 4 cabezas, porque parece que todos se rematan en brazos y piernas)
candidate_spelling	llamameinto	1	llamamiento	llamamiento	llamameinto -> llamamiento	1780 ? Bnf_361	1780-bnf-361:022280	tetzatzililiztli	Traducción	llamameinto a voces; favorecedor con grita
candidate_spelling	llamanadas	1	llamaradas	llamaradas	llamanadas -> llamaradas	17?? Bnf_362	17-bnf-362:003964	tecuinia	Traducción	arder a llamanadas
candidate_spelling	llamandole	1	llamando	llamando, llamándole	llamandole -> llamando	1571 Molina 2	1571-molina-2:010607	ixcuechilhuia	Traducción	guiñar o hacer del ojo a otro llamandole
candidate_spelling	llamaua	1	llamada	llamada, llamaba, llamara, llamará	llamaua -> llamada	1571 Molina 2	1571-molina-2:016988	quequetzalcoa	Traducción	ministros de cierto ídolo que se llamaua quetzalcoatl
candidate_spelling	llanter	1	llantera	llantera	llanter -> llantera	1780 ? Bnf_361	1780-bnf-361:003639	totoncapatli	Traducción	llanter hierba
candidate_spelling	llarado	1	llamado	llamado, llorado, llagado	llarado -> llamado	1780 ? Bnf_361	1780-bnf-361:021877	tetlaocolti	Traducción	digno de ser llarado
candidate_spelling	llaues	1	Llanes	Llanes, llaves, llames, llamees, llagues	llaues -> Llanes	1598 Tezozomoc	1598-tezozomoc:001006	mamalhuaztli	Traducción	estrellas del cielo / llaues de san pedro
candidate_spelling	llaveriso	1	llaveros	llaveros	llaveriso -> llaveros	1765 Cortés y Zedeño	1765-cortes-y-zedeno:001754	hual hualica tepozllaves	Traducción	clavero, o llaveriso, que trae llaves
candidate_spelling	llen	1	llena	llena, lleno, leen, lien, yen, llenó	llen -> llena	1780 ? Bnf_361	1780-bnf-361:010724	ixtenqui	Traducción	dazada cosa y llen
candidate_spelling	llendas	1	llenas	llenas, llenado, llenados, llenada, llenad, llenadas	llendas -> llenas	1780 ? Bnf_361	1780-bnf-361:013173	nacacahualizpan	Traducción	atuejo, carnaval, o carnesto llendas
candidate_spelling	lleuarle	1	llevarle	llevarle, llegarle	lleuarle -> llevarle	1571 Molina 2	1571-molina-2:016911	quechpanilhuia	Traducción	lleuarle algo a otro encima los hombres
candidate_spelling	lleuca	1	llueca	llueca	lleuca -> llueca	1547 Olmos_V ?	1547-olmos-v:000053	tlatzacua	Traducción	acarear y lleuca a la cárcel
candidate_spelling	lleuen	1	lleguen	lleguen, lleven, llenen, llene	lleuen -> lleguen	1571 Molina 2	1571-molina-2:018016	tehuicaltia	Traducción	seguir, o imitar al vulgo, haciendo lo que los otros hacen. metáfora. o hacer y procurar que otros me lleuen contigo en su compañia
candidate_spelling	lluve	1	llueve	llueve, lleve, llave, llueva, llevé	lluve -> llueve	2021 Wimmer	2021-wimmer:009441	chachapani	Traducción (es)	v.impers., caen grandes gotas, lluvia. / v.impers., caer grandes gotas cuando lluve
candidate_spelling	locher	1	loches	loches, loche	locher -> loches	2021 Wimmer	2021-wimmer:035954	cacapantiuh	Traducción (es)	v.i., locher, idiota, hablando de herradura
candidate_spelling	lodemas	1	lomeas	lomeas	lodemas -> lomeas	1571 Molina 2	1571-molina-2:008824	huipiltlappoyahuac	Traducción	camisa de india que tiene la trama colorada y lodemas blanco
candidate_spelling	logordo	1	Logroño	Logroño	logordo -> Logroño	1571 Molina 1	1571-molina-1:023720	picilihui	Traducción	hacerse menudo logordo
candidate_spelling	loquese	1	loquees	loquees, loqueé, loquee, loquease	loquese -> loquees	1571 Molina 2	1571-molina-2:023984	tlapohualoni	Traducción	puntero para ir señalando loquese lee, o lo que se canta
candidate_spelling	lorum	1	fórum	fórum	lorum -> fórum	2021 Wimmer	2021-wimmer:014143	cuauhyacatl	Traducción (es)	lorum de águila. michel gilonne 1997, 190
candidate_spelling	lucienta	1	luciente	luciente	lucienta -> luciente	153? Trilingüe	153-trilingue:003605	cuecuayonini	Traducción	lucio o lucienta
candidate_spelling	lucirmiento	1	lucimiento	lucimiento	lucirmiento -> lucimiento	1780 ? Bnf_361	1780-bnf-361:003421	tonameyotl	Traducción	lucirmiento hacer
candidate_spelling	luer	1	nuer	nuer, lucre, fuer, luir	luer -> nuer	153? Trilingüe	153-trilingue:012106		Traducción	[--luer.]
candidate_spelling	lueñes	1	lunes	lunes, sueñes, llenes, lenes, suenes, leudes	lueñes -> lunes	153? Trilingüe	153-trilingue:004072	hueca	Traducción	lueñes
candidate_spelling	lugal	1	lugar	lugar, legal	lugal -> lugar	1547 Olmos_V ?	1547-olmos-v:000950	ixiptlayotia	Traducción	delegar otro en su lugal
candidate_spelling	lvalde	1	llave	llave	lvalde -> llave	1780 ? Bnf_361	1780-bnf-361:021808	tetlanemmactli	Traducción	donada cosa dándola de la gracia, o de lvalde
candidate_spelling	mabre	1	madre	madre, abre, habré, sabré, cabré, marre	mabre -> madre	2021 Wimmer	2021-wimmer:017716	icnohuacatzacualli	Traducción (es)	mabre recinto de carrizo
candidate_spelling	macao	1	maca	maca, cacao, macro, macas, Macao, maceo	macao -> maca	2021 Wimmer	2021-wimmer:016721	alo	Traducción (es)	ara macao. / plural., alomeh, guacamayos
candidate_spelling	machicar	1	machacar	machacar, machucar, achicar, máchica, máchicas	machicar -> machacar	1780 ? Bnf_361	1780-bnf-361:007121	cuatepitzinia	Traducción	machicar la cabeza a otro
candidate_spelling	machocar	1	machacar	machacar, machucar, machaco, achocar	machocar -> machacar	1547 Olmos_V ?	1547-olmos-v:000218	xamania	Traducción	machocar cañas
candidate_spelling	maculino	1	masculino	masculino	maculino -> masculino	1645 Carochi	1645-carochi:001885	oquichnacayo	Traducción	sexo maculino (sólo poseído)
candidate_spelling	macusa	1	acusa	acusa, macas, mácula, macuca, maceas, macucas	macusa -> acusa	1780 ? Bnf_361	1780-bnf-361:013004	motquitica	Traducción	fina lana o algodón; pura cosa fina como grana, macusa, y entera cosa
candidate_spelling	madara	1	madera	madera, matara, madura, matará, manara, mandará	madara -> madera	1547 Olmos_V ?	1547-olmos-v:000073	tlaxima	Traducción	labrar madara [madera]
candidate_spelling	maderear	1	maderera	maderera	maderear -> maderera	1780 ? Bnf_361	1780-bnf-361:007501	cuauhzaloa	Traducción	maderear con madera; o enmaderar casa
candidate_spelling	magis	1	manis	manis, macis, maris, makis, magia, magos	magis -> manis	1571 Molina 2	1571-molina-2:009658	ilhuice  +	Traducción	antes mucho mas. i. magis ac magis adverbio
candidate_spelling	magnificaciones	1	nagmificaciones	nagmificaciones	magnificaciones -> nagmificaciones	2021 Wimmer	2021-wimmer:006975	xoxale	Traducción (es)	el que sufre de tumores, que tiene magnificaciones, una hernia
candidate_spelling	magnificeincia	1	magnificencia	magnificencia	magnificeincia -> magnificencia	1780 ? Bnf_361	1780-bnf-361:022111	tetlauhtiliztli	Traducción	merced por misericordia; limosna; largera con liberalidad; beneficio hacer de otro õ merced; magnificeincia en los gastos; donación dando algo de gracia, o de balde
candidate_spelling	magristralmente	1	magistralmente	magistralmente	magristralmente -> magistralmente	1571 Molina 2	1571-molina-2:000997	tlatoltecahuilli	Traducción	cosa fabricada y tratada de esta manera magristralmente
candidate_spelling	magues	1	pagues	pagues, migues, amagues, vagues, mangues, agües	magues -> pagues	1598 Tezozomoc	1598-tezozomoc:000865	huitzcalco	Traducción	templo / casa y aposento de penitencia con espinas y púas de navaja y magues *t
candidate_spelling	magué	1	pague	pague, pagué, migue, amague, vague, mangué	magué -> pague	1598 Tezozomoc	1598-tezozomoc:001062	mexitin	Traducción	[el del] lagar manantial de la uba como si del magué saliera manantial *ag
candidate_spelling	maheria	1	materia	materia, malhería	maheria -> materia	1780 ? Bnf_361	1780-bnf-361:005209	yaollatalhuia	Traducción	maheria para la guerra, apercebir o señalar
candidate_spelling	maine	1	Maite	Maite, marine, mine, miné, mane, mané	maine -> Maite	2021 Wimmer	2021-wimmer:040791	camapaca	Traducción (es)	v.t. tē-., hacer que le laven la boca a alguien. dándole lo que necesita. / v.refl., me lavo la boca. / se lavan los maine, se limpia la boca
candidate_spelling	maizallas	1	maizal	maizal	maizallas -> maizal	1780 ? Bnf_361	1780-bnf-361:015882	oizanacac	Traducción	sonar en el maizallas las hojas secas del maíz que menea el viento, o los pliegos de papel, las hojas del libro cuando lo ojean o cosas semejantes
candidate_spelling	majorat	1	majaron	majaron	majorat -> majaron	2021 Wimmer	2021-wimmer:002681	tlazopillatquitl	Traducción (es)	majorat, patrimonio reservado a los mayores
candidate_spelling	malaba	1	molaba	molaba, mataba, alaba, malaya, manaba, jalaba	malaba -> molaba	1780 ? Bnf_361	1780-bnf-361:025635	tlalaala	Traducción	malaba hierba conocida
candidate_spelling	maldicio	1	malició	malició, malicio	maldicio -> malició	1780 ? Bnf_361	1780-bnf-361:018943	tehuexcaitoliztli	Traducción	maldicio, o murmuración
